Age,Balance,NumOfProducts,Exited,ChurnRiskScore,RiskCategory
38,102895.1,1,0,5.0,Low Risk
42,0.0,1,0,10.5,Low Risk
27,117578.35,2,0,2.5,Low Risk
47,198546.1,2,1,78.0,High Risk
39,0.0,2,0,1.5,Low Risk
31,0.0,1,0,5.5,Low Risk
28,116623.31,1,0,3.0,Low Risk
49,0.0,2,0,5.0,Low Risk
36,0.0,2,0,0.5,Low Risk
54,0.0,1,0,10.5,Low Risk
44,105770.7,3,1,91.5,High Risk
48,0.0,1,1,89.0,High Risk
39,94435.45,2,0,4.0,Low Risk
39,112889.91,1,0,16.0,Low Risk
53,0.0,2,1,33.5,Low Risk
43,127940.47,1,1,75.0,High Risk
36,129745.1,1,0,8.5,Low Risk
32,0.0,2,0,0.5,Low Risk
30,0.0,2,0,0.0,
46,141535.52,1,1,88.0,High Risk
47,139914.27,1,0,16.0,Low Risk
41,120243.49,1,1,35.5,Low Risk
34,91835.16,1,0,2.5,Low Risk
37,0.0,2,0,5.5,Low Risk
22,67178.19,1,1,70.0,Medium Risk
31,0.0,2,0,0.0,
38,115378.94,1,0,2.5,Low Risk
30,127786.28,2,0,6.5,Low Risk
41,0.0,2,1,63.5,Medium Risk
33,64900.32,2,0,4.0,Low Risk
53,109172.88,1,1,86.5,High Risk
55,0.0,2,0,2.5,Low Risk
43,114091.38,1,0,25.5,Low Risk
40,0.0,2,0,3.0,Low Risk
32,0.0,2,0,0.5,Low Risk
45,145933.27,1,0,8.5,Low Risk
35,131504.73,1,0,8.5,Low Risk
44,107926.02,1,1,51.5,Medium Risk
57,112281.6,3,1,94.5,High Risk
41,0.0,2,0,0.0,
29,0.0,1,1,68.0,Medium Risk
31,0.0,1,0,19.0,Low Risk
33,124781.67,1,0,4.5,Low Risk
39,132865.56,1,1,62.0,Medium Risk
38,129055.13,1,0,10.0,Low Risk
76,96166.88,1,0,12.5,Low Risk
40,165298.12,1,0,11.5,Low Risk
33,0.0,2,0,0.0,
48,120682.53,1,1,47.0,Medium Risk
32,102773.15,2,0,1.5,Low Risk
42,144386.32,1,1,32.5,Low Risk
40,104449.8,1,0,44.5,Medium Risk
35,137102.65,1,0,14.000000000000002,Low Risk
30,142475.87,1,0,5.5,Low Risk
43,0.0,1,0,55.00000000000001,Medium Risk
37,103195.2,2,0,2.5,Low Risk
28,112070.44,1,0,1.5,Low Risk
29,0.0,2,0,1.5,Low Risk
35,96473.59,1,0,5.5,Low Risk
37,0.0,2,0,0.5,Low Risk
49,108437.89,1,1,90.5,High Risk
37,153195.59,1,0,3.0,Low Risk
45,96877.21,1,0,13.0,Low Risk
44,0.0,2,0,5.0,Low Risk
38,0.0,1,1,75.0,High Risk
40,95452.89,1,0,10.5,Low Risk
41,63873.56,1,0,13.5,Low Risk
24,148298.59,2,0,7.000000000000001,Low Risk
31,0.0,2,0,0.5,Low Risk
37,143258.85,2,0,5.0,Low Risk
37,121342.24,1,0,28.499999999999996,Low Risk
28,99152.73,2,0,2.5,Low Risk
41,0.0,2,0,3.0,Low Risk
33,68423.89,1,0,3.0,Low Risk
35,0.0,1,1,72.0,High Risk
25,79656.81,1,0,2.5,Low Risk
35,0.0,2,0,0.5,Low Risk
53,110240.04,1,1,93.0,High Risk
32,125321.84,2,0,1.5,Low Risk
27,0.0,1,0,6.0,Low Risk
32,84378.9,1,0,0.5,Low Risk
45,0.0,2,0,10.0,Low Risk
35,136281.41,2,0,2.5,Low Risk
59,119380.37,1,0,6.5,Low Risk
62,108716.59,2,0,6.0,Low Risk
20,0.0,2,0,2.5,Low Risk
28,0.0,2,0,5.0,Low Risk
31,106596.29,1,0,2.0,Low Risk
37,99546.25,3,1,93.0,High Risk
30,0.0,1,1,81.0,High Risk
41,0.0,1,0,13.0,Low Risk
19,112615.86,1,0,10.5,Low Risk
22,0.0,1,0,10.5,Low Risk
24,0.0,2,0,1.0,Low Risk
31,0.0,2,0,0.5,Low Risk
28,75381.15,1,0,6.0,Low Risk
24,0.0,2,0,0.0,
33,0.0,2,0,3.0,Low Risk
38,0.0,2,0,2.5,Low Risk
45,123086.39,1,1,85.5,High Risk
26,0.0,2,0,1.0,Low Risk
37,0.0,1,0,6.5,Low Risk
48,109472.47,1,1,66.0,Medium Risk
59,155766.05,1,0,9.0,Low Risk
38,101985.81,2,0,4.0,Low Risk
34,96019.5,1,0,8.5,Low Risk
30,0.0,2,0,0.5,Low Risk
35,0.0,2,0,0.0,
35,147900.43,1,0,9.5,Low Risk
52,100755.66,1,0,8.5,Low Risk
35,0.0,1,1,31.0,Low Risk
33,83036.05,1,1,7.5,Low Risk
27,125427.37,2,0,5.0,Low Risk
46,98202.76,1,0,18.5,Low Risk
41,72509.91,1,0,8.0,Low Risk
44,140393.65,2,0,4.5,Low Risk
50,142644.64,2,1,69.5,Medium Risk
44,23503.31,1,1,72.5,High Risk
33,145729.71,1,0,2.5,Low Risk
40,122295.17,2,0,4.5,Low Risk
39,0.0,2,0,3.5000000000000004,Low Risk
36,119799.27,2,0,6.0,Low Risk
37,163708.58,2,0,15.5,Low Risk
34,61687.33,2,0,1.5,Low Risk
27,79144.34,1,0,6.0,Low Risk
32,0.0,2,0,1.0,Low Risk
27,104848.68,1,0,3.0,Low Risk
26,0.0,2,0,0.5,Low Risk
46,0.0,1,0,12.0,Low Risk
45,0.0,1,0,48.5,Medium Risk
29,146652.01,1,0,1.5,Low Risk
31,0.0,2,0,0.0,
46,0.0,2,0,6.0,Low Risk
37,130622.34,2,0,2.5,Low Risk
69,187013.13,2,0,3.5000000000000004,Low Risk
40,0.0,2,0,4.0,Low Risk
36,0.0,1,0,5.5,Low Risk
41,0.0,2,0,2.0,Low Risk
44,98862.54,1,0,11.0,Low Risk
45,0.0,2,0,6.5,Low Risk
52,98443.14,2,0,27.0,Low Risk
42,0.0,2,0,3.0,Low Risk
47,0.0,1,1,83.0,High Risk
23,123575.51,1,0,7.5,Low Risk
25,0.0,2,0,0.5,Low Risk
31,105239.1,1,0,3.5000000000000004,Low Risk
56,110993.79,1,1,96.0,High Risk
44,0.0,2,0,1.0,Low Risk
39,157691.98,2,1,63.5,Medium Risk
47,105245.21,1,1,85.0,High Risk
32,0.0,2,0,1.5,Low Risk
31,117687.35,1,0,3.0,Low Risk
23,0.0,2,0,0.0,
37,123067.63,1,1,71.5,High Risk
45,0.0,1,0,35.5,Low Risk
34,0.0,2,0,0.5,Low Risk
41,101457.14,1,0,7.5,Low Risk
52,100549.43,2,0,24.5,Low Risk
35,174588.8,2,0,5.5,Low Risk
52,121161.57,1,0,56.99999999999999,Medium Risk
45,0.0,2,0,2.0,Low Risk
36,90063.74,2,0,3.5000000000000004,Low Risk
45,0.0,2,0,7.000000000000001,Low Risk
42,134936.97,2,0,9.0,Low Risk
24,110495.27,1,0,2.0,Low Risk
37,133200.09,1,0,13.5,Low Risk
41,82596.8,1,0,6.5,Low Risk
31,103837.75,1,0,7.000000000000001,Low Risk
42,0.0,1,1,80.0,High Risk
52,93590.47,1,1,83.0,High Risk
40,104149.66,1,0,17.0,Low Risk
38,114141.64,1,1,80.0,High Risk
31,117153.0,1,0,6.0,Low Risk
45,156353.46,1,1,79.0,High Risk
37,175534.78,2,0,20.0,Low Risk
27,135637.0,1,1,7.000000000000001,Low Risk
30,0.0,2,0,1.0,Low Risk
27,0.0,2,0,2.5,Low Risk
26,0.0,2,0,0.5,Low Risk
33,83415.04,1,0,11.5,Low Risk
43,141859.12,2,0,3.0,Low Risk
38,132767.66,2,0,0.0,
31,110635.32,1,0,6.0,Low Risk
37,177657.35,1,0,1.5,Low Risk
41,157777.58,1,0,17.0,Low Risk
47,107915.94,2,1,67.0,Medium Risk
57,86568.75,1,0,14.499999999999998,Low Risk
52,137755.76,1,1,97.5,High Risk
30,137262.71,2,0,0.5,Low Risk
32,0.0,1,1,67.5,Medium Risk
36,0.0,2,0,0.0,
28,0.0,2,0,0.5,Low Risk
50,116309.01,1,1,95.5,High Risk
34,131244.65,2,0,3.0,Low Risk
28,125155.83,2,0,4.0,Low Risk
35,140691.08,2,0,2.5,Low Risk
41,58820.32,2,0,5.0,Low Risk
26,105099.45,1,1,77.5,High Risk
31,0.0,2,0,0.5,Low Risk
23,168372.52,1,0,5.0,Low Risk
34,94682.56,2,0,4.0,Low Risk
36,0.0,2,0,1.0,Low Risk
44,0.0,2,1,3.0,Low Risk
40,0.0,2,0,4.0,Low Risk
73,146329.73,1,0,5.5,Low Risk
37,0.0,2,0,9.5,Low Risk
49,167962.7,1,0,17.0,Low Risk
33,0.0,2,0,2.0,Low Risk
40,0.0,1,0,4.0,Low Risk
48,0.0,2,0,7.5,Low Risk
44,116967.68,1,1,71.5,High Risk
33,0.0,2,0,0.0,
32,0.0,1,0,5.0,Low Risk
34,93244.42,1,0,13.0,Low Risk
29,0.0,2,0,0.5,Low Risk
33,0.0,2,0,2.0,Low Risk
35,0.0,2,0,3.0,Low Risk
43,80442.06,2,0,8.5,Low Risk
35,150561.03,2,0,1.5,Low Risk
60,0.0,3,1,85.0,High Risk
34,125474.44,1,0,7.5,Low Risk
33,127076.68,2,0,12.5,Low Risk
25,0.0,2,0,2.0,Low Risk
37,128650.11,2,0,2.5,Low Risk
33,145580.61,1,0,5.0,Low Risk
51,0.0,1,1,93.0,High Risk
47,144900.58,1,1,78.5,High Risk
37,0.0,2,0,0.5,Low Risk
31,97588.6,1,0,5.5,Low Risk
24,0.0,2,0,0.0,
38,0.0,2,0,1.5,Low Risk
24,122200.31,2,0,4.0,Low Risk
46,151709.33,1,0,19.5,Low Risk
22,0.0,2,0,0.0,
33,122134.4,2,0,7.000000000000001,Low Risk
31,137260.45,2,0,3.5000000000000004,Low Risk
30,88594.14,1,0,4.5,Low Risk
34,0.0,2,0,0.0,
41,127205.32,4,1,93.5,High Risk
31,96997.09,2,0,5.5,Low Risk
64,0.0,1,0,21.5,Low Risk
31,142200.19,2,0,4.5,Low Risk
39,160761.41,1,0,6.5,Low Risk
26,0.0,2,0,0.0,
33,0.0,2,0,0.5,Low Risk
29,0.0,2,0,0.0,
31,116234.61,1,0,3.0,Low Risk
26,155143.52,1,1,66.5,Medium Risk
21,0.0,2,0,0.0,
38,0.0,2,0,2.0,Low Risk
34,84009.47,1,0,0.0,
28,139246.22,2,0,1.0,Low Risk
58,170113.0,2,0,10.5,Low Risk
41,0.0,3,1,81.0,High Risk
64,145578.28,1,0,7.000000000000001,Low Risk
75,126273.95,1,0,14.499999999999998,Low Risk
26,162482.76,1,0,7.5,Low Risk
29,0.0,1,0,5.5,Low Risk
32,87814.89,1,0,2.5,Low Risk
61,113858.95,1,0,15.0,Low Risk
43,87612.64,4,1,87.5,High Risk
73,0.0,1,0,34.0,Low Risk
26,106648.98,1,0,24.5,Low Risk
31,0.0,2,0,0.5,Low Risk
38,103653.51,2,0,14.499999999999998,Low Risk
37,116880.53,1,1,69.0,Medium Risk
40,97990.49,2,0,4.5,Low Risk
34,150635.3,1,0,2.0,Low Risk
37,0.0,2,0,0.0,
39,129674.89,2,0,7.000000000000001,Low Risk
37,0.0,2,0,1.5,Low Risk
53,83568.26,1,0,25.5,Low Risk
48,178144.91,2,1,84.0,High Risk
36,147137.74,1,0,6.0,Low Risk
37,0.0,1,1,67.5,Medium Risk
36,114370.41,1,0,2.0,Low Risk
47,108289.28,2,1,36.0,Low Risk
39,149887.49,2,0,7.5,Low Risk
43,170172.9,1,0,11.0,Low Risk
27,0.0,2,0,0.0,
43,0.0,2,0,0.5,Low Risk
28,64808.32,2,0,5.5,Low Risk
56,62732.65,1,0,11.0,Low Risk
41,0.0,2,0,5.5,Low Risk
29,95167.55,1,0,3.0,Low Risk
54,152508.99,1,1,94.0,High Risk
31,134644.19,1,0,4.5,Low Risk
33,0.0,2,0,1.0,Low Risk
31,51293.47,1,0,12.0,Low Risk
41,0.0,3,0,23.5,Low Risk
49,116622.73,1,0,18.5,Low Risk
49,0.0,2,0,10.0,Low Risk
33,198113.86,1,0,9.5,Low Risk
29,85646.81,1,1,70.5,High Risk
51,0.0,1,0,21.5,Low Risk
33,141234.98,1,0,2.5,Low Risk
34,0.0,2,0,0.0,
40,77641.99,1,1,79.5,High Risk
30,0.0,2,0,0.0,
40,117304.29,1,0,13.0,Low Risk
62,0.0,2,0,5.5,Low Risk
36,92340.69,2,0,3.5000000000000004,Low Risk
35,146780.52,2,0,9.5,Low Risk
41,144974.55,1,0,2.0,Low Risk
47,0.0,1,0,25.5,Low Risk
31,0.0,2,0,2.0,Low Risk
43,0.0,2,0,6.5,Low Risk
37,115137.26,1,0,24.0,Low Risk
33,101952.97,2,0,0.5,Low Risk
45,164649.52,3,1,97.5,High Risk
31,0.0,2,0,0.0,
32,91956.49,1,0,0.5,Low Risk
39,0.0,2,0,1.0,Low Risk
32,123938.6,2,0,3.5000000000000004,Low Risk
46,123571.77,3,1,98.0,High Risk
34,120777.88,1,0,2.5,Low Risk
42,90248.79,1,0,10.0,Low Risk
36,0.0,1,0,12.5,Low Risk
71,0.0,2,0,3.5000000000000004,Low Risk
48,106396.48,1,1,86.5,High Risk
47,104887.43,1,1,95.5,High Risk
34,72079.71,1,0,3.5000000000000004,Low Risk
37,0.0,2,0,0.0,
36,0.0,2,0,0.0,
38,99844.68,1,0,13.5,Low Risk
28,0.0,2,0,0.5,Low Risk
26,156815.71,1,0,5.0,Low Risk
47,146034.74,1,0,8.0,Low Risk
27,152283.39,1,0,10.0,Low Risk
33,118897.1,2,0,5.5,Low Risk
52,96781.39,1,0,18.5,Low Risk
33,102772.67,2,0,6.5,Low Risk
20,0.0,2,0,1.0,Low Risk
39,0.0,2,0,0.5,Low Risk
40,150578.0,1,1,62.0,Medium Risk
46,0.0,2,0,5.0,Low Risk
47,0.0,2,0,5.5,Low Risk
48,0.0,2,0,8.5,Low Risk
42,163548.07,1,0,12.0,Low Risk
37,148580.12,1,0,6.5,Low Risk
32,96709.07,2,0,1.0,Low Risk
34,106011.59,1,1,41.0,Medium Risk
37,135650.88,1,0,14.499999999999998,Low Risk
55,111362.76,3,1,89.0,High Risk
37,39344.83,1,1,73.0,High Risk
36,130809.77,1,0,19.5,Low Risk
27,133009.51,1,0,1.0,Low Risk
28,135337.49,2,0,1.0,Low Risk
32,112536.57,2,0,2.0,Low Risk
35,122570.69,1,0,5.5,Low Risk
44,63562.02,2,1,73.0,High Risk
37,0.0,2,0,1.5,Low Risk
44,100368.63,2,0,12.5,Low Risk
37,0.0,2,0,2.0,Low Risk
33,136082.0,1,0,1.0,Low Risk
48,114169.16,1,1,93.5,High Risk
45,47884.92,1,0,7.5,Low Risk
36,0.0,2,0,4.0,Low Risk
24,0.0,1,0,24.5,Low Risk
49,202904.64,1,1,80.0,High Risk
46,0.0,1,1,78.0,High Risk
43,161807.18,2,1,70.0,Medium Risk
52,110791.97,1,1,94.0,High Risk
33,0.0,2,0,1.5,Low Risk
54,108755.0,1,1,95.0,High Risk
34,0.0,2,0,1.5,Low Risk
72,0.0,2,0,2.0,Low Risk
55,117294.12,4,1,97.0,High Risk
26,102251.14,1,0,20.5,Low Risk
31,0.0,2,0,2.5,Low Risk
22,0.0,2,0,1.5,Low Risk
37,132057.92,2,0,2.5,Low Risk
33,0.0,1,1,71.0,High Risk
35,114285.2,1,0,35.5,Low Risk
41,0.0,2,0,2.0,Low Risk
32,76087.98,1,0,3.0,Low Risk
40,160272.27,1,0,5.0,Low Risk
63,114552.6,1,1,89.5,High Risk
27,102000.17,1,0,4.5,Low Risk
24,0.0,2,0,0.5,Low Risk
33,137853.0,1,0,0.5,Low Risk
27,0.0,2,0,1.0,Low Risk
42,162318.61,1,0,6.0,Low Risk
50,140292.58,3,1,96.0,High Risk
34,0.0,2,0,4.0,Low Risk
34,0.0,1,0,4.0,Low Risk
52,0.0,1,1,89.5,High Risk
24,126431.54,1,0,4.5,Low Risk
41,123475.04,1,0,15.5,Low Risk
45,97652.96,1,0,34.0,Low Risk
42,0.0,2,0,0.0,
49,137455.99,1,1,79.0,High Risk
38,0.0,2,0,1.5,Low Risk
33,99046.31,2,0,1.5,Low Risk
33,0.0,2,0,0.0,
27,105907.42,2,0,6.5,Low Risk
52,97720.35,2,1,83.0,High Risk
25,0.0,2,0,0.0,
43,97392.18,2,0,13.0,Low Risk
29,0.0,2,0,0.5,Low Risk
28,152812.58,1,0,8.5,Low Risk
27,139301.68,1,0,4.5,Low Risk
41,76319.64,1,1,78.0,High Risk
67,125919.35,1,1,83.5,High Risk
37,124348.38,2,0,0.5,Low Risk
29,117199.8,1,0,6.0,Low Risk
57,148384.64,1,1,96.5,High Risk
19,113905.48,1,0,7.000000000000001,Low Risk
32,133476.09,1,0,2.5,Low Risk
47,117879.32,1,0,12.5,Low Risk
50,0.0,2,0,1.5,Low Risk
34,122359.5,1,0,1.0,Low Risk
28,0.0,2,1,67.0,Medium Risk
59,108585.35,1,1,54.0,Medium Risk
31,145875.74,1,0,2.5,Low Risk
36,121542.57,2,0,2.0,Low Risk
41,109508.68,1,0,4.0,Low Risk
34,146407.11,1,0,1.0,Low Risk
39,0.0,1,0,15.0,Low Risk
35,112330.83,1,0,15.0,Low Risk
35,90413.12,1,0,1.5,Low Risk
34,105302.66,1,0,1.5,Low Risk
35,0.0,2,0,0.0,
35,0.0,2,0,1.0,Low Risk
35,121520.36,1,0,11.5,Low Risk
43,103960.38,1,0,6.5,Low Risk
39,102945.01,1,0,17.0,Low Risk
24,92760.55,1,0,2.5,Low Risk
37,0.0,2,0,0.0,
40,134590.21,1,0,15.0,Low Risk
37,104255.03,1,0,13.0,Low Risk
55,0.0,1,1,95.0,High Risk
41,0.0,2,0,1.0,Low Risk
35,0.0,2,0,0.5,Low Risk
50,121399.98,1,1,86.5,High Risk
35,147127.81,2,0,0.5,Low Risk
31,125927.51,2,0,5.5,Low Risk
25,0.0,2,0,1.0,Low Risk
48,111599.32,1,0,31.0,Low Risk
27,0.0,2,0,0.0,
38,0.0,2,0,0.0,
35,114212.6,1,0,1.0,Low Risk
42,0.0,3,1,85.5,High Risk
41,115251.64,1,0,4.5,Low Risk
43,0.0,2,0,0.5,Low Risk
68,107571.61,1,0,9.0,Low Risk
32,0.0,2,0,4.5,Low Risk
45,152367.21,3,1,94.5,High Risk
39,130969.77,2,0,10.0,Low Risk
25,97738.97,2,0,19.5,Low Risk
34,0.0,2,0,0.0,
40,113794.22,1,0,9.0,Low Risk
28,128396.33,2,0,2.0,Low Risk
48,118207.69,2,1,74.0,High Risk
73,124730.26,1,0,3.0,Low Risk
41,0.0,1,0,12.5,Low Risk
52,136298.65,1,1,73.5,High Risk
38,0.0,2,0,2.5,Low Risk
35,0.0,3,0,14.499999999999998,Low Risk
34,0.0,2,0,0.0,
47,125724.95,2,0,48.0,Medium Risk
67,0.0,2,0,4.5,Low Risk
38,0.0,2,0,0.5,Low Risk
64,0.0,1,1,90.5,High Risk
46,95872.86,1,1,32.5,Low Risk
33,0.0,1,1,75.5,High Risk
37,0.0,1,1,70.0,Medium Risk
37,74260.03,1,0,10.5,Low Risk
35,123407.69,1,1,24.0,Low Risk
33,123783.91,2,0,0.5,Low Risk
24,0.0,2,0,3.0,Low Risk
36,153880.15,1,0,1.0,Low Risk
31,0.0,2,0,0.5,Low Risk
32,106301.85,2,0,3.0,Low Risk
40,0.0,2,1,67.0,Medium Risk
43,0.0,2,0,7.5,Low Risk
44,138076.47,1,1,79.5,High Risk
30,135422.31,1,0,4.0,Low Risk
37,0.0,2,0,0.0,
38,126875.62,1,0,19.0,Low Risk
28,96381.68,2,0,3.0,Low Risk
41,119703.1,2,0,7.000000000000001,Low Risk
41,152102.18,2,0,3.5000000000000004,Low Risk
36,127675.39,2,0,17.5,Low Risk
44,133776.86,2,0,17.0,Low Risk
33,72788.03,1,0,6.5,Low Risk
26,76226.9,1,0,6.0,Low Risk
48,163630.76,1,1,83.5,High Risk
30,0.0,2,0,0.5,Low Risk
46,0.0,2,0,27.500000000000004,Low Risk
36,155423.17,1,0,12.5,Low Risk
55,98710.89,1,1,82.5,High Risk
49,0.0,1,1,91.5,High Risk
41,126683.8,1,0,2.5,Low Risk
33,140700.61,1,0,1.0,Low Risk
30,168078.83,1,1,73.0,High Risk
44,107726.93,2,0,8.5,Low Risk
33,0.0,2,0,0.0,
63,0.0,2,0,1.0,Low Risk
21,35741.69,1,0,10.5,Low Risk
53,98268.84,1,1,88.0,High Risk
20,133800.98,1,0,5.0,Low Risk
21,125682.79,1,0,2.5,Low Risk
42,0.0,2,0,1.0,Low Risk
26,130428.78,1,0,13.0,Low Risk
37,0.0,2,0,0.0,
27,0.0,2,0,0.0,
44,0.0,2,0,1.5,Low Risk
47,137138.2,2,0,17.5,Low Risk
23,73112.95,1,0,4.0,Low Risk
47,152347.01,1,0,17.5,Low Risk
41,115144.68,1,0,7.5,Low Risk
43,0.0,2,1,5.0,Low Risk
39,137817.52,1,0,3.5000000000000004,Low Risk
45,157332.26,1,0,33.5,Low Risk
37,0.0,2,0,2.0,Low Risk
39,124586.93,1,1,31.0,Low Risk
38,116980.78,2,0,0.5,Low Risk
40,128398.38,1,0,12.0,Low Risk
39,0.0,1,0,15.0,Low Risk
33,137657.25,2,0,3.5000000000000004,Low Risk
53,167259.44,1,0,37.0,Low Risk
45,0.0,2,0,4.5,Low Risk
26,119009.57,1,0,0.0,
33,80002.33,1,0,3.0,Low Risk
37,140211.88,1,0,2.5,Low Risk
44,118742.74,2,0,8.0,Low Risk
37,138207.08,1,1,67.5,Medium Risk
47,148636.21,1,1,74.0,High Risk
45,178827.79,1,0,61.0,Medium Risk
33,83134.3,1,0,7.000000000000001,Low Risk
92,121513.31,1,0,5.5,Low Risk
37,95900.04,1,0,13.5,Low Risk
30,112543.42,1,0,1.0,Low Risk
34,0.0,1,0,8.0,Low Risk
31,141751.82,1,0,3.0,Low Risk
37,124140.57,2,0,3.5000000000000004,Low Risk
45,116546.59,2,1,67.0,Medium Risk
28,0.0,1,0,10.5,Low Risk
29,157576.47,2,0,2.0,Low Risk
43,0.0,2,0,0.5,Low Risk
44,141428.99,2,0,33.5,Low Risk
35,127510.99,1,0,5.0,Low Risk
29,0.0,2,0,3.0,Low Risk
31,0.0,2,0,0.0,
51,81818.49,1,0,5.5,Low Risk
36,100895.54,1,0,3.0,Low Risk
45,63832.43,1,0,17.5,Low Risk
29,0.0,2,0,1.5,Low Risk
36,116085.06,1,0,6.5,Low Risk
57,0.0,2,0,17.0,Low Risk
30,0.0,2,0,0.5,Low Risk
33,115761.51,1,1,67.5,Medium Risk
26,0.0,2,0,0.0,
32,139626.01,1,1,65.0,Medium Risk
31,0.0,1,1,62.5,Medium Risk
35,115576.44,1,0,4.5,Low Risk
23,0.0,2,0,0.0,
41,77647.6,1,0,9.0,Low Risk
40,0.0,2,0,0.5,Low Risk
34,148962.46,1,1,66.0,Medium Risk
22,0.0,2,0,0.5,Low Risk
37,0.0,2,0,0.0,
41,80542.81,1,1,70.5,High Risk
40,0.0,2,0,0.5,Low Risk
34,0.0,2,0,0.5,Low Risk
35,102050.47,1,0,3.0,Low Risk
49,0.0,1,1,95.0,High Risk
24,114948.76,2,0,3.0,Low Risk
39,136000.45,2,0,5.0,Low Risk
32,156001.68,2,0,0.0,
41,147974.16,2,0,6.0,Low Risk
44,0.0,2,0,8.5,Low Risk
26,90402.77,1,0,5.0,Low Risk
40,0.0,2,0,0.0,
31,0.0,2,0,0.0,
44,0.0,2,0,3.5000000000000004,Low Risk
31,162701.65,2,0,4.0,Low Risk
34,0.0,2,0,0.5,Low Risk
30,0.0,2,0,1.5,Low Risk
35,82453.96,2,0,3.5000000000000004,Low Risk
35,100107.99,1,0,3.0,Low Risk
28,0.0,2,0,1.5,Low Risk
39,83348.89,3,1,92.5,High Risk
44,96553.52,2,1,78.0,High Risk
50,201009.64,1,1,91.0,High Risk
27,125167.74,1,0,6.0,Low Risk
32,0.0,1,0,1.0,Low Risk
43,153313.67,1,0,12.0,Low Risk
30,0.0,2,0,0.0,
40,125879.29,1,0,14.000000000000002,Low Risk
37,170057.62,1,0,6.0,Low Risk
32,0.0,2,0,0.5,Low Risk
48,131326.47,1,1,83.0,High Risk
56,128472.8,1,1,77.5,High Risk
32,160485.16,1,0,5.0,Low Risk
42,84445.68,3,1,82.5,High Risk
40,115409.18,2,0,11.5,Low Risk
46,62400.48,1,1,73.0,High Risk
50,143054.56,1,1,69.0,Medium Risk
24,133628.09,2,0,1.5,Low Risk
41,107135.04,2,0,16.5,Low Risk
26,0.0,2,0,0.5,Low Risk
65,151659.52,2,0,12.5,Low Risk
32,0.0,3,0,12.5,Low Risk
51,155903.82,2,0,10.0,Low Risk
49,82940.25,2,1,83.0,High Risk
50,112650.89,1,1,91.5,High Risk
41,0.0,1,0,20.0,Low Risk
35,95853.39,2,0,4.5,Low Risk
42,82228.67,2,0,4.5,Low Risk
31,0.0,2,0,1.0,Low Risk
35,163700.78,3,1,69.0,Medium Risk
34,106328.08,1,0,0.0,
34,152992.91,1,0,2.5,Low Risk
38,116439.65,1,0,9.0,Low Risk
27,101352.78,1,0,12.0,Low Risk
37,0.0,2,0,1.0,Low Risk
75,105609.17,1,0,20.0,Low Risk
45,0.0,2,0,1.0,Low Risk
67,0.0,3,0,56.49999999999999,Medium Risk
47,103894.38,2,0,10.0,Low Risk
27,139834.93,1,0,5.0,Low Risk
36,112518.71,2,0,2.5,Low Risk
37,115895.42,1,0,2.0,Low Risk
39,146408.68,1,0,17.5,Low Risk
34,165363.31,2,1,61.5,Medium Risk
45,0.0,2,1,16.5,Low Risk
33,71843.15,1,0,10.5,Low Risk
35,105492.53,1,0,0.0,
35,183027.25,1,0,8.0,Low Risk
29,131968.57,2,0,1.0,Low Risk
45,104118.5,1,0,19.5,Low Risk
27,0.0,2,0,1.5,Low Risk
20,125023.1,2,0,2.0,Low Risk
30,74323.2,1,0,1.0,Low Risk
38,109346.13,2,0,17.0,Low Risk
32,0.0,2,0,0.0,
39,109698.41,1,1,75.0,High Risk
30,0.0,2,0,0.5,Low Risk
34,127758.09,1,0,7.000000000000001,Low Risk
50,102645.48,1,1,98.0,High Risk
31,93249.4,1,0,3.0,Low Risk
35,0.0,2,0,0.0,
51,87779.83,1,1,60.0,Medium Risk
40,0.0,2,0,2.5,Low Risk
38,138131.34,1,0,0.5,Low Risk
38,70362.52,2,0,4.0,Low Risk
32,0.0,2,0,0.0,
48,168286.58,1,1,63.0,Medium Risk
44,86102.27,1,1,77.0,High Risk
25,115142.9,1,0,6.5,Low Risk
47,126597.89,2,1,77.0,High Risk
33,0.0,2,0,3.0,Low Risk
30,157989.21,2,0,5.5,Low Risk
54,187997.15,1,1,89.5,High Risk
54,172192.49,1,0,16.0,Low Risk
38,133105.47,1,1,77.0,High Risk
38,0.0,2,0,0.0,
46,0.0,1,1,41.0,Medium Risk
21,0.0,2,0,0.0,
35,192407.97,1,0,19.5,Low Risk
38,107199.75,1,0,17.5,Low Risk
55,115796.7,1,1,94.5,High Risk
37,164858.18,1,0,5.5,Low Risk
38,117633.28,1,0,3.0,Low Risk
28,0.0,2,0,2.0,Low Risk
36,0.0,2,0,0.0,
30,126663.51,1,0,4.0,Low Risk
71,140273.47,1,1,72.5,High Risk
60,0.0,2,0,6.5,Low Risk
21,153344.72,1,0,9.5,Low Risk
23,123943.18,1,0,4.0,Low Risk
39,0.0,1,0,5.5,Low Risk
33,98630.31,2,0,0.5,Low Risk
33,58036.33,1,0,3.5000000000000004,Low Risk
28,0.0,2,0,0.0,
45,109200.74,2,0,13.0,Low Risk
30,0.0,2,0,49.5,Medium Risk
33,0.0,1,0,14.499999999999998,Low Risk
33,0.0,2,0,0.5,Low Risk
30,83173.98,2,0,3.5000000000000004,Low Risk
40,0.0,1,1,76.0,High Risk
24,0.0,2,0,0.5,Low Risk
